,Unnamed: 0,job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size,experience_encoded,company_encoded,job_category,job_cat_encoded,job_clean,residence_category,region_encoded,map_category,map_encoded
2102,2102,Data Engineer,Senior-level,Full-time,Remote,2023,United States,234000,USD,234000,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2103,2103,Data Engineer,Senior-level,Full-time,Remote,2023,United States,178000,USD,178000,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2104,2104,Data Scientist,Senior-level,Full-time,Remote,2023,United States,164000,USD,164000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2105,2105,Business Intelligence Specialist,Mid-level,Full-time,On-site,2023,United States,109238,USD,109238,United States,Medium,2.0,1.0,Business Intelligence,1,1,North America,5,North America,5
2106,2106,Business Intelligence Specialist,Mid-level,Full-time,On-site,2023,United States,68274,USD,68274,United States,Medium,2.0,1.0,Business Intelligence,1,1,North America,5,North America,5
2107,2107,Data Analyst,Entry-level,Full-time,On-site,2023,United States,80800,USD,80800,United States,Medium,0.0,1.0,Data Analyst,2,2,North America,5,North America,5
2108,2108,Data Analyst,Entry-level,Full-time,On-site,2023,United States,53800,USD,53800,United States,Medium,0.0,1.0,Data Analyst,2,2,North America,5,North America,5
2109,2109,Data Engineer,Senior-level,Full-time,Remote,2023,United States,258900,USD,258900,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2110,2110,Data Engineer,Senior-level,Full-time,Remote,2023,United States,176080,USD,176080,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2111,2111,Business Intelligence Analyst,Mid-level,Full-time,Remote,2023,United States,110000,USD,110000,United States,Medium,2.0,1.0,Business Intelligence,1,1,North America,5,North America,5
2112,2112,Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,309000,USD,309000,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
2113,2113,Data Quality Analyst,Mid-level,Full-time,Remote,2023,United States,65000,USD,65000,United States,Medium,2.0,1.0,Data Management / Quality,4,4,North America,5,North America,5
2114,2114,Data Quality Analyst,Mid-level,Full-time,Remote,2023,United States,60000,USD,60000,United States,Medium,2.0,1.0,Data Management / Quality,4,4,North America,5,North America,5
2115,2115,Data Engineer,Senior-level,Full-time,On-site,2023,United States,132100,USD,132100,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2116,2116,Data Engineer,Senior-level,Full-time,On-site,2023,United States,68400,USD,68400,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2117,2117,Business Intelligence Engineer,Senior-level,Full-time,Remote,2023,United States,160000,USD,160000,United States,Medium,3.0,1.0,Business Intelligence,1,1,North America,5,North America,5
2118,2118,Business Intelligence Engineer,Senior-level,Full-time,Remote,2023,United States,140000,USD,140000,United States,Medium,3.0,1.0,Business Intelligence,1,1,North America,5,North America,5
2119,2119,Data Analyst,Mid-level,Full-time,Remote,2023,United States,62500,USD,62500,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
2120,2120,Data Analyst,Senior-level,Full-time,On-site,2023,United States,142000,USD,142000,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
2121,2121,Data Analyst,Senior-level,Full-time,On-site,2023,United States,128000,USD,128000,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
2122,2122,Data Scientist,Senior-level,Full-time,On-site,2023,United States,155000,USD,155000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2123,2123,Data Scientist,Senior-level,Full-time,On-site,2023,United States,139500,USD,139500,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2124,2124,Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,129000,USD,129000,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
2125,2125,Data Engineer,Senior-level,Full-time,On-site,2023,United States,259000,USD,259000,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2126,2126,Data Engineer,Senior-level,Full-time,On-site,2023,United States,138750,USD,138750,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2127,2127,Research Engineer,Senior-level,Full-time,On-site,2023,United States,155000,USD,155000,United States,Medium,3.0,1.0,Other,8,8,North America,5,North America,5
2128,2128,Research Engineer,Senior-level,Full-time,On-site,2023,United States,130000,USD,130000,United States,Medium,3.0,1.0,Other,8,8,North America,5,North America,5
2129,2129,Applied Scientist,Senior-level,Full-time,On-site,2023,United States,215000,USD,215000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2130,2130,Applied Scientist,Senior-level,Full-time,On-site,2023,United States,182750,USD,182750,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2131,2131,Data Scientist,Senior-level,Full-time,Remote,2023,United States,207000,USD,207000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2132,2132,Data Scientist,Senior-level,Full-time,Remote,2023,United States,141000,USD,141000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2133,2133,Machine Learning Engineer,Entry-level,Full-time,Remote,2023,Uganda,36000,USD,36000,United States,Medium,0.0,1.0,Machine Learning / AI,6,6,Africa,0,North America,5
2134,2134,Research Engineer,Mid-level,Full-time,On-site,2023,United States,300000,USD,300000,United States,Medium,2.0,1.0,Other,8,8,North America,5,North America,5
2135,2135,Data Analyst,Mid-level,Full-time,On-site,2023,United States,116700,USD,116700,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
2136,2136,Data Analyst,Mid-level,Full-time,On-site,2023,United States,93400,USD,93400,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
2137,2137,Data Analyst,Entry-level,Full-time,On-site,2023,United States,80000,USD,80000,United States,Medium,0.0,1.0,Data Analyst,2,2,North America,5,North America,5
2138,2138,Applied Scientist,Mid-level,Full-time,On-site,2023,United States,179000,USD,179000,United States,Medium,2.0,1.0,Data Scientist,5,5,North America,5,North America,5
2139,2139,Applied Scientist,Mid-level,Full-time,On-site,2023,United States,176490,USD,176490,United States,Medium,2.0,1.0,Data Scientist,5,5,North America,5,North America,5
2140,2140,Data Scientist,Senior-level,Full-time,On-site,2023,United States,195000,USD,195000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2141,2141,Data Scientist,Senior-level,Full-time,On-site,2023,United States,143750,USD,143750,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2142,2142,Data Scientist,Mid-level,Full-time,On-site,2023,United States,180000,USD,180000,United States,Medium,2.0,1.0,Data Scientist,5,5,North America,5,North America,5
2143,2143,Data Scientist,Senior-level,Full-time,On-site,2023,United States,199000,USD,199000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2144,2144,Data Scientist,Senior-level,Full-time,On-site,2023,United States,196760,USD,196760,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2145,2145,ML Engineer,Senior-level,Full-time,On-site,2023,United States,324000,USD,324000,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
2146,2146,ML Engineer,Senior-level,Full-time,On-site,2023,United States,159000,USD,159000,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
2147,2147,Data Engineer,Senior-level,Full-time,On-site,2023,United States,222000,USD,222000,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2148,2148,Machine Learning Engineer,Senior-level,Full-time,Remote,2023,Italy,65000,EUR,70179,United States,Large,3.0,0.0,Machine Learning / AI,6,6,Western Europe,9,North America,5
2149,2149,BI Developer,Mid-level,Full-time,On-site,2023,United States,110000,USD,110000,United States,Medium,2.0,1.0,Business Intelligence,1,1,North America,5,North America,5
2150,2150,BI Developer,Mid-level,Full-time,On-site,2023,United States,75000,USD,75000,United States,Medium,2.0,1.0,Business Intelligence,1,1,North America,5,North America,5
2151,2151,Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,80000,USD,80000,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
2152,2152,Data Analyst,Senior-level,Full-time,Remote,2023,United States,126500,USD,126500,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
2153,2153,Data Analyst,Senior-level,Full-time,Remote,2023,United States,78000,USD,78000,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
2154,2154,Data Lead,Executive-level,Full-time,On-site,2023,United States,250000,USD,250000,United States,Medium,1.0,1.0,Management,7,7,North America,5,North America,5
2155,2155,Data Lead,Executive-level,Full-time,On-site,2023,United States,222000,USD,222000,United States,Medium,1.0,1.0,Management,7,7,North America,5,North America,5
2156,2156,Data Analyst,Senior-level,Full-time,Remote,2023,United States,120000,USD,120000,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
2157,2157,Decision Scientist,Mid-level,Full-time,On-site,2023,United States,204500,USD,204500,United States,Medium,2.0,1.0,Data Scientist,5,5,North America,5,North America,5
2158,2158,Decision Scientist,Mid-level,Full-time,On-site,2023,United States,142200,USD,142200,United States,Medium,2.0,1.0,Data Scientist,5,5,North America,5,North America,5
2159,2159,Data Scientist,Senior-level,Full-time,On-site,2023,United States,297000,USD,297000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2160,2160,Data Scientist,Senior-level,Full-time,On-site,2023,United States,138000,USD,138000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2161,2161,Data Analyst,Mid-level,Full-time,On-site,2023,United States,147600,USD,147600,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
2162,2162,Data Analyst,Mid-level,Full-time,On-site,2023,United States,106300,USD,106300,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
2163,2163,Data Science Consultant,Senior-level,Full-time,On-site,2023,United States,131250,USD,131250,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2164,2164,Data Science Consultant,Senior-level,Full-time,On-site,2023,United States,128100,USD,128100,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2165,2165,Data Engineer,Executive-level,Full-time,Remote,2023,United States,174500,USD,174500,United States,Medium,1.0,1.0,Data Engineer,3,3,North America,5,North America,5
2166,2166,Data Engineer,Executive-level,Full-time,Remote,2023,United States,113000,USD,113000,United States,Medium,1.0,1.0,Data Engineer,3,3,North America,5,North America,5
2167,2167,Financial Data Analyst,Entry-level,Full-time,Hybrid,2023,United States,56500,USD,56500,United States,Large,0.0,0.0,Data Analyst,2,2,North America,5,North America,5
2168,2168,Data Scientist,Senior-level,Full-time,Remote,2023,United States,227000,USD,227000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2169,2169,Data Scientist,Senior-level,Full-time,Remote,2023,United States,185000,USD,185000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2170,2170,Machine Learning Engineer,Mid-level,Full-time,On-site,2023,United States,230000,USD,230000,United States,Medium,2.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
2171,2171,Machine Learning Engineer,Mid-level,Full-time,On-site,2023,United States,160000,USD,160000,United States,Medium,2.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
2172,2172,Data Engineer,Senior-level,Full-time,On-site,2023,United States,138300,USD,138300,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2173,2173,Data Engineer,Senior-level,Full-time,On-site,2023,United States,110700,USD,110700,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2174,2174,Business Intelligence Analyst,Senior-level,Full-time,On-site,2023,United States,130000,USD,130000,United States,Medium,3.0,1.0,Business Intelligence,1,1,North America,5,North America,5
2175,2175,Business Intelligence Analyst,Senior-level,Full-time,On-site,2023,United States,80000,USD,80000,United States,Medium,3.0,1.0,Business Intelligence,1,1,North America,5,North America,5
2176,2176,Data Engineer,Senior-level,Full-time,Remote,2023,United States,212175,USD,212175,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2177,2177,Data Engineer,Senior-level,Full-time,Remote,2023,United States,156000,USD,156000,United States,Medium,3.0,1.0,Data Engineer,3,3,North America,5,North America,5
2178,2178,Data Analyst,Mid-level,Full-time,Remote,2023,United States,111151,USD,111151,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
2179,2179,Data Analyst,Mid-level,Full-time,Remote,2023,United States,66691,USD,66691,United States,Medium,2.0,1.0,Data Analyst,2,2,North America,5,North America,5
2180,2180,Data Scientist,Senior-level,Full-time,On-site,2023,United States,190000,USD,190000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2181,2181,Data Scientist,Senior-level,Full-time,On-site,2023,United States,138700,USD,138700,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
2182,2182,Data Analyst,Senior-level,Full-time,Remote,2023,United States,95040,USD,95040,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
2183,2183,Data Analyst,Senior-level,Full-time,Remote,2023,United States,59400,USD,59400,United States,Medium,3.0,1.0,Data Analyst,2,2,North America,5,North America,5
2184,2184,Machine Learning Engineer,Senior-level,Full-time,Remote,2023,United States,197802,USD,197802,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
2185,2185,Machine Learning Engineer,Senior-level,Full-time,Remote,2023,United States,156453,USD,156453,United States,Medium,3.0,1.0,Machine Learning / AI,6,6,North America,5,North America,5
2186,2186,Data Scientist,Senior-level,Full-time,On-site,2023,United States,308000,USD,308000,United States,Medium,3.0,1.0,Data Scientist,5,5,North America,5,North America,5
